ts_event_min_jpm,mid_price_jpm,log_return_1min_jpm,PCA_OFI_jpm
2024-12-04 11:02:00-05:00,243.22459935897436,3.241942260956421e-05,-0.10086892577506312
2024-12-04 11:03:00-05:00,243.13564245810056,-0.00036580663556495807,-1.1550617070670706
2024-12-04 11:04:00-05:00,243.18109004739335,0.00018690530836096286,2.2165576949775727
2024-12-04 11:05:00-05:00,243.20070671378093,8.066365365166916e-05,-0.31433479849555024
2024-12-04 11:06:00-05:00,243.04249216300943,-0.0006507630614498439,-1.171779952446983
2024-12-04 11:07:00-05:00,242.87953964194372,-0.0006706941299565727,-2.632207543718215
2024-12-04 11:08:00-05:00,242.68408749999998,-0.0008050526916534295,-2.01294796806867
2024-12-04 11:09:00-05:00,242.55148571428572,-0.0005465460338642814,-0.7248577160848021
2024-12-04 11:10:00-05:00,242.5757331378299,9.996315449622983e-05,1.1637223062157018
2024-12-04 11:11:00-05:00,242.66239743589745,0.00035720316903642413,1.7930046328445497
2024-12-04 11:12:00-05:00,242.6527985074627,-3.955750207840225e-05,-1.3786666538103878
2024-12-04 11:13:00-05:00,242.57345454545455,-0.0003270390347429597,-0.5200998164252943
2024-12-04 11:14:00-05:00,242.6288620689655,0.000228389361939918,1.0986771514996658
2024-12-04 11:15:00-05:00,242.6605534351145,0.0001306081079937016,-0.5913360466992903
2024-12-04 11:16:00-05:00,242.68862676056335,0.00011568300360043082,0.4887060477417367
2024-12-04 11:17:00-05:00,242.62517595307918,-0.00026148363178979395,-0.2738351784350257
2024-12-04 11:18:00-05:00,242.66594758064517,0.0001680295628121442,0.8405351899375713
2024-12-04 11:19:00-05:00,242.6557345971564,-4.208748080003488e-05,0.6000943150246769
2024-12-04 11:20:00-05:00,242.68994402985075,0.00014096935136098665,-0.0894083784855186
2024-12-04 11:21:00-05:00,242.66939393939396,-8.4679901513951e-05,-0.7959781507793141
2024-12-04 11:22:00-05:00,242.55149100257069,-0.0004859763575835174,-2.1435862248831423
2024-12-04 11:23:00-05:00,242.46375925925923,-0.0003617690133284057,-0.7591509455394794
2024-12-04 11:24:00-05:00,242.478406374502,6.040767862725005e-05,-1.6238485663602882
2024-12-04 11:25:00-05:00,242.4371630094044,-0.0001701053453473378,-0.22105685500808686
2024-12-04 11:26:00-05:00,242.49174262734584,0.0002251035875051599,0.06678316918389579
2024-12-04 11:27:00-05:00,242.47260869565218,-7.890861112258563e-05,-1.1521865640312576
2024-12-04 11:28:00-05:00,242.41153266331656,-0.0002519201081208067,-1.527537786660664
2024-12-04 11:29:00-05:00,242.40029220779218,-4.637038516719372e-05,-0.4565578834385205
2024-12-04 11:30:00-05:00,242.3837339055794,-6.831207848190246e-05,-0.9226872763656634
2024-12-04 11:31:00-05:00,242.3005459057072,-0.00034326675798723727,-0.06285743988479563
2024-12-04 11:32:00-05:00,242.41495867768597,0.00047208217200367386,0.2879556251794628
2024-12-04 11:33:00-05:00,242.368320754717,-0.00019240730896274982,-1.3832663301500452
2024-12-04 11:34:00-05:00,242.54124223602483,0.000713211294787186,2.739071281664087
2024-12-04 11:35:00-05:00,242.6393265993266,0.0004043210752380233,1.0662075481387037
2024-12-04 11:36:00-05:00,242.71521472392638,0.00031271212590855413,0.8979514008116206
2024-12-04 11:37:00-05:00,242.7528416149068,0.00015501283993657466,0.86022724076756
2024-12-04 11:38:00-05:00,242.90254032258065,0.0006164812250926133,0.23857073442932777
2024-12-04 11:39:00-05:00,242.82866197183097,-0.0003041943814618975,-1.0196588201348273
2024-12-04 11:40:00-05:00,242.8361217948718,3.072004926352179e-05,-0.0848411640850722
2024-12-04 11:41:00-05:00,242.82256880733945,-5.581280762889662e-05,-0.9337253196537453
2024-12-04 11:42:00-05:00,242.80741721854304,-6.239972504662461e-05,-2.2017516490186586
2024-12-04 11:43:00-05:00,242.67823321554772,-0.0005321846523322904,-1.3218562990075602
2024-12-04 11:44:00-05:00,242.67926666666665,4.258515090782566e-06,0.27453356062187684
2024-12-04 11:45:00-05:00,242.7248924731183,0.00018799099977595546,0.5494817298266631
2024-12-04 11:46:00-05:00,242.72585999999998,3.9860969494043275e-06,-1.827155587293948
2024-12-04 11:47:00-05:00,242.69375,-0.0001322979104489974,0.8110954698558221
2024-12-04 11:48:00-05:00,242.73010416666668,0.0001497831901859925,-0.7277907516187494
2024-12-04 11:49:00-05:00,242.71138655462184,-7.711583130731725e-05,0.6469728899081517
2024-12-04 11:50:00-05:00,242.72751908396947,6.646574539459493e-05,-0.06892378760778511
2024-12-04 11:51:00-05:00,242.68503164556964,-0.00017505702497544462,-0.9315710864045014
2024-12-04 11:52:00-05:00,242.80812320916905,0.0005070784830065733,3.138402029193688
2024-12-04 11:53:00-05:00,242.84448453608246,0.00014974212596197134,-0.48242420656388674
2024-12-04 11:54:00-05:00,242.83434959349594,-4.173516272842903e-05,0.5725252623384393
2024-12-04 11:55:00-05:00,242.79783505154637,-0.00015037941542139777,-1.7917128880407611
2024-12-04 11:56:00-05:00,242.69002024291498,-0.0004441503911083444,-1.1451649282941605
2024-12-04 11:57:00-05:00,242.62226618705037,-0.0002792183845299334,-0.570734517623101
2024-12-04 11:58:00-05:00,242.54975757575758,-0.0002988985690901558,-1.383002173865375
2024-12-04 11:59:00-05:00,242.4249811320755,-0.0005145688485459488,-0.4373044329149726
2024-12-04 12:00:00-05:00,242.49417763157894,0.00028539396195270683,0.26127591123218785
2024-12-04 12:01:00-05:00,242.4609433962264,-0.00013706107622546426,0.12379714615149105
2024-12-04 12:02:00-05:00,242.43271144278606,-0.00011644595960547122,-0.7506710247586631
2024-12-04 12:03:00-05:00,242.44177083333332,3.7367982351987905e-05,-0.09856512197820408
2024-12-04 12:04:00-05:00,242.4755972696246,0.0001395142289020157,0.6114162152170982
2024-12-04 12:05:00-05:00,242.4230131004367,-0.00021688727610058578,-0.8839355476043977
2024-12-04 12:06:00-05:00,242.4255128205128,1.0311344440516734e-05,0.17961936372742712
2024-12-04 12:07:00-05:00,242.523,0.0004020516744489555,1.3532046209747317
2024-12-04 12:08:00-05:00,242.54087677725119,7.370896129366145e-05,-0.01818606153791254
2024-12-04 12:09:00-05:00,242.50968992248062,-0.00012859217968053116,-0.134191756644864
2024-12-04 12:10:00-05:00,242.54449494949495,0.0001435098517221789,0.06733976008356128
2024-12-04 12:11:00-05:00,242.56824858757062,9.793038179761737e-05,1.0932437063564306
2024-12-04 12:12:00-05:00,242.61769035532993,0.00020380544431297665,0.007750676849470252
2024-12-04 12:13:00-05:00,242.6233043478261,2.3138986844806197e-05,-0.0993433504336579
2024-12-04 12:14:00-05:00,242.59225206611572,-0.00012799376006089602,-0.8023673948115154
2024-12-04 12:15:00-05:00,242.5257974137931,-0.0002739731197776152,-1.4355813047699606
2024-12-04 12:16:00-05:00,242.56247126436784,0.0001512048549203726,1.398498607395855
2024-12-04 12:17:00-05:00,242.5611478599222,-5.455947282406726e-06,-0.997372691460216
2024-12-04 12:18:00-05:00,242.55543269230768,-2.3562037843483097e-05,-0.2849682266113698
2024-12-04 12:19:00-05:00,242.5213448275862,-0.0001405462654879841,-0.524397135717459
2024-12-04 12:20:00-05:00,242.54517699115044,9.826348556973841e-05,0.07176233604506826
2024-12-04 12:21:00-05:00,242.37557873485866,-0.0006994885708824228,-2.3974320873086983
2024-12-04 12:22:00-05:00,242.35747674418604,-7.468849287839419e-05,-1.849412776258702
2024-12-04 12:23:00-05:00,242.3670673076923,3.957118996833486e-05,0.8314857702883448
2024-12-04 12:24:00-05:00,242.41615384615383,0.0002025092308786114,0.48964568410717013
2024-12-04 12:25:00-05:00,242.34844236760125,-0.0002793581854856342,-2.3339345777290967
2024-12-04 12:26:00-05:00,242.3700837988827,8.929483866459975e-05,-1.5554110420282752
2024-12-04 12:27:00-05:00,242.38261467889907,5.170009391797237e-05,0.11626032241007597
2024-12-04 12:28:00-05:00,242.39113207547172,3.513967755264247e-05,0.025749906436996175
2024-12-04 12:29:00-05:00,242.37236170212765,-7.744136509568733e-05,1.1122123167492188
2024-12-04 12:30:00-05:00,242.40439999999998,0.00013217753180416736,0.06655891244112087
2024-12-04 12:31:00-05:00,242.4490909090909,0.00018434809712797318,1.0289582683270473
2024-12-04 12:32:00-05:00,242.49986394557826,0.00020939538549225034,0.5521124172632058
2024-12-04 12:33:00-05:00,242.53214285714287,0.00013310013013345667,0.673565721434467
2024-12-04 12:34:00-05:00,242.522115942029,-4.134347831552532e-05,0.32174681855954856
2024-12-04 12:35:00-05:00,242.5807512953368,0.000241743999277233,-0.040852949663253514
2024-12-04 12:36:00-05:00,242.61196153846154,0.00012865091474889567,-0.4918195843942729
2024-12-04 12:37:00-05:00,242.5738626609442,-0.00015704860156873224,0.18104663462720863
2024-12-04 12:38:00-05:00,242.66225988700566,0.000364347264895315,1.1743607829056004
2024-12-04 12:39:00-05:00,242.7746794871795,0.0004631687169442955,1.1457909543091584
2024-12-04 12:40:00-05:00,242.77230088495577,-9.797619262563728e-06,-1.1930047953279646
2024-12-04 12:41:00-05:00,242.7435352112676,-0.00011849530574714606,-1.322655759732771
2024-12-04 12:42:00-05:00,242.66690812720847,-0.00031572079153807664,-2.0222672638004426
2024-12-04 12:43:00-05:00,242.70037135278514,0.00013788826336025295,3.125158593293206
2024-12-04 12:44:00-05:00,242.82343023255814,0.000506911842452773,0.04813120652866037
2024-12-04 12:45:00-05:00,242.7948818897638,-0.00011757523188293817,-0.34467847259449996
2024-12-04 12:46:00-05:00,242.7384862385321,-0.00023230391642403703,-1.1454741059822633
2024-12-04 12:47:00-05:00,242.6929661016949,-0.0001875450663577638,-0.07310477311312381
2024-12-04 12:48:00-05:00,242.70866197183096,6.467168313317728e-05,0.6066254482064598
2024-12-04 12:49:00-05:00,242.79234972677597,0.00034474801805739475,0.5251814592610268
2024-12-04 12:50:00-05:00,242.86977112676055,0.00031882824422968525,1.4741306655299287
2024-12-04 12:51:00-05:00,242.94363813229572,0.0003040962011207071,-0.8083773520887649
2024-12-04 12:52:00-05:00,242.88774907749078,-0.00023007593384427594,-1.5289514470013164
2024-12-04 12:53:00-05:00,242.8244827586207,-0.0002605094748746595,-0.6574884507803932
2024-12-04 12:54:00-05:00,242.80132420091323,-9.537614102494985e-05,-0.7294389363223598
2024-12-04 12:55:00-05:00,242.73507575757574,-0.00027288765066568743,-1.548143613238336
2024-12-04 12:56:00-05:00,242.74977443609023,6.055257342474363e-05,1.1909805642838949
2024-12-04 12:57:00-05:00,242.80016666666668,0.0002075676526409609,0.6259329985327537
2024-12-04 12:58:00-05:00,242.8145263157895,5.914009330698633e-05,0.17562466637121574
2024-12-04 12:59:00-05:00,242.85924479166667,0.0001841502616111157,1.337614132600577
2024-12-04 13:00:00-05:00,242.90019553072622,0.00016860501621707158,0.23572452755822823
2024-12-04 13:01:00-05:00,242.8671698113208,-0.00013597339719684243,-0.42297292390226254
2024-12-04 13:02:00-05:00,242.82939130434784,-0.00015556423525975305,-1.339317326702597
2024-12-04 13:03:00-05:00,242.78483870967744,-0.00018348965924630534,-0.1941153857305442
2024-12-04 13:04:00-05:00,242.82540000000003,0.0001670528633193058,0.7249867862078183
2024-12-04 13:05:00-05:00,242.77250883392225,-0.00021783934948960137,-1.6670014333691814
2024-12-04 13:06:00-05:00,242.75439393939394,-7.46195295597829e-05,0.3459303684412352
2024-12-04 13:07:00-05:00,242.77095,6.819854336814757e-05,0.5129277119726334
2024-12-04 13:08:00-05:00,242.81390845070422,0.00017693488612202657,0.9499166629235549
2024-12-04 13:09:00-05:00,242.79264705882352,-8.756632979078915e-05,-0.6257307190130061
2024-12-04 13:10:00-05:00,242.86694805194804,0.0003059797209905568,2.285356022539421
2024-12-04 13:11:00-05:00,242.95442446043165,0.0003601175838623405,-0.11368237279939582
2024-12-04 13:12:00-05:00,242.9411304347826,-5.4719684172255256e-05,-0.4323193087087759
2024-12-04 13:13:00-05:00,242.85839541547278,-0.0003406138363963862,-0.2709444405479086
2024-12-04 13:14:00-05:00,242.95619444444444,0.0004026187452330632,2.04638555644309
2024-12-04 13:15:00-05:00,243.01963541666666,0.0002610869458292697,0.47141348316703136
2024-12-04 13:16:00-05:00,243.01526785714287,-1.7972205265337493e-05,0.2913946624525376
2024-12-04 13:17:00-05:00,243.09353658536585,0.00032202144122450704,1.4830928808717112
2024-12-04 13:18:00-05:00,243.04926666666665,-0.0001821272207482849,-2.9082614154417743
2024-12-04 13:19:00-05:00,243.0218150684932,-0.00011295301956515402,0.613889002175196
2024-12-04 13:20:00-05:00,243.01834,-1.4299511910564888e-05,-1.9020204023488758
2024-12-04 13:21:00-05:00,242.9738235294118,-0.00018319830669444315,0.718555880452838
2024-12-04 13:22:00-05:00,243.0083950617284,0.00014227488600315752,0.580461508202459
2024-12-04 13:23:00-05:00,242.9843115942029,-9.911040727672571e-05,-0.6419757863592076
2024-12-04 13:24:00-05:00,242.95212121212123,-0.0001324880373463344,-0.7965408894835921
2024-12-04 13:25:00-05:00,242.97724,0.00010338452419667021,0.20166629809542483
2024-12-04 13:26:00-05:00,242.9503417266187,-0.00011070897977472072,-1.7112237420904208
2024-12-04 13:27:00-05:00,242.9058510638298,-0.00018314333983404651,0.7458552394646556
2024-12-04 13:28:00-05:00,242.91966981132077,5.688769692380191e-05,-0.08613604311887103
2024-12-04 13:29:00-05:00,242.93025641025642,4.357970791435406e-05,-0.14836382712940221
2024-12-04 13:30:00-05:00,242.75399315068495,-0.0007258348092173961,-3.7126792737804126
2024-12-04 13:31:00-05:00,242.61178160919542,-0.00058599741866594,-0.07021270782953894
2024-12-04 13:32:00-05:00,242.41468637184113,-0.0008127195574436641,-10.510158945273792
2024-12-04 13:33:00-05:00,242.45523863636365,0.0001672706947797309,3.0547801125563203
2024-12-04 13:34:00-05:00,242.45264264264264,-1.0707162416245808e-05,-3.4628829129967746
2024-12-04 13:35:00-05:00,242.47148809523807,7.772536531103214e-05,2.1328422397915534
2024-12-04 13:36:00-05:00,242.58450803212853,0.0004660078004938839,1.3112452619106851
2024-12-04 13:37:00-05:00,242.74026845637582,0.000641881219096696,2.3781080981655838
2024-12-04 13:38:00-05:00,242.80061475409835,0.00024857349862816847,0.5773961685528634
2024-12-04 13:39:00-05:00,242.81790697674418,7.12173110342107e-05,-0.3683566816780199
2024-12-04 13:40:00-05:00,242.83767857142857,8.142228889607139e-05,0.41117568945633265
2024-12-04 13:41:00-05:00,242.8953,0.00023725557614540094,0.8915459382242843
2024-12-04 13:42:00-05:00,242.8468220338983,-0.00019960371589622383,-1.859641625071936
2024-12-04 13:43:00-05:00,242.79958053691274,-0.00019455100206489107,-0.41444816064566453
2024-12-04 13:44:00-05:00,242.72043831168833,-0.00032601014521738136,-1.7881677343825337
2024-12-04 13:45:00-05:00,242.76800239234447,0.00019594320614224614,2.231561521801429
2024-12-04 13:46:00-05:00,242.84324873096443,0.0003099036072509165,0.5525149182595595
2024-12-04 13:47:00-05:00,242.89835820895522,0.00022690861742002966,0.44264632926570563
2024-12-04 13:48:00-05:00,242.91353046594983,6.246144795252206e-05,0.7954997992699191
2024-12-04 13:49:00-05:00,242.9906804733728,0.0003175523337084485,0.5629972776939101
2024-12-04 13:50:00-05:00,243.0234677419355,0.00013492310350571302,0.8556968560926483
2024-12-04 13:51:00-05:00,243.00197959183674,-8.84239713396795e-05,-1.006851038250695
2024-12-04 13:52:00-05:00,242.9821449275362,-8.162679935797001e-05,-0.43516190904011837
2024-12-04 13:53:00-05:00,243.02837606837608,0.00019024749046447909,0.1276675104208348
2024-12-04 13:54:00-05:00,243.02349999999998,-2.0063983358298287e-05,1.0758163087779138
2024-12-04 13:55:00-05:00,243.08236842105262,0.00024220411710640377,-0.9314398642960572
2024-12-04 13:56:00-05:00,243.06690751445086,-6.360559347662331e-05,-0.405675686482507
2024-12-04 13:57:00-05:00,243.0315235457064,-0.0001455835548771489,-0.9314416127924441
2024-12-04 13:58:00-05:00,242.98683510638298,-0.0001838960963258529,-0.6810196012085213
2024-12-04 13:59:00-05:00,242.9463184079602,-0.00016675832148305147,-2.5674348495896533
2024-12-04 14:00:00-05:00,242.8996231155779,-0.00019222263081886126,-1.5674956766835995
2024-12-04 14:01:00-05:00,242.94477642276422,0.00018587559045357693,-0.38917895634433597
2024-12-04 14:02:00-05:00,242.93509345794394,-3.985744387424717e-05,0.6067945935982942
2024-12-04 14:03:00-05:00,242.93534285714284,1.0266078378506904e-06,0.6427994212637002
2024-12-04 14:04:00-05:00,242.86209973753282,-0.000301537693462528,-1.693900665151199
2024-12-04 14:05:00-05:00,242.81893687707642,-0.00017774159300465442,0.9415738208777685
2024-12-04 14:06:00-05:00,242.86874285714288,0.00020509468252605245,2.3158243764749793
2024-12-04 14:07:00-05:00,242.8143137254902,-0.00022413436558199606,-0.8590307527893565
2024-12-04 14:08:00-05:00,242.81274928774928,-6.442959464614262e-06,0.5668364952700379
2024-12-04 14:09:00-05:00,242.8293823529412,6.849926773178083e-05,0.6088689406868028
2024-12-04 14:10:00-05:00,242.9199603174603,0.0003729411760842183,1.4453632466104132
2024-12-04 14:11:00-05:00,242.9560224089636,0.00014844154826221256,0.9361471812466428
2024-12-04 14:12:00-05:00,242.98587412587415,0.00012286126041338719,0.06506935050435023
2024-12-04 14:13:00-05:00,243.04769097222223,0.00025437274756523465,1.3882125562951142
2024-12-04 14:14:00-05:00,243.07033333333337,9.315581811542017e-05,-0.03882096715876334
2024-12-04 14:15:00-05:00,243.1309237536657,0.0002492400822209362,1.2790936762744471
2024-12-04 14:16:00-05:00,243.20021052631577,0.0002849366130810438,0.4151544706730478
2024-12-04 14:17:00-05:00,243.16828467153286,-0.00013128257748640237,-1.314427391452042
2024-12-04 14:18:00-05:00,243.17956790123458,4.639983355136934e-05,0.6748344301344531
2024-12-04 14:19:00-05:00,243.2970293398533,0.00048290685129614985,2.1036716001090676
2024-12-04 14:20:00-05:00,243.34017793594305,0.00017733373263606467,-0.044997301346889076
2024-12-04 14:21:00-05:00,243.33093023255813,-3.800391365338385e-05,-1.0303016758452566
2024-12-04 14:22:00-05:00,243.2839045936396,-0.0001932766356436133,-0.8379329057116478
2024-12-04 14:23:00-05:00,243.33095469255665,0.00019337715717338,0.5327364792436817
2024-12-04 14:24:00-05:00,243.34170050761423,4.41603404031099e-05,-1.4025311340507318
2024-12-04 14:25:00-05:00,243.29143859649122,-0.00020657003094459725,0.4003655930509798
2024-12-04 14:26:00-05:00,243.30805405405405,6.829212862058398e-05,-0.15455615137172796
2024-12-04 14:27:00-05:00,243.25636170212766,-0.0002124789665947091,0.3674663907806521
2024-12-04 14:28:00-05:00,243.2770054945055,8.486074658797804e-05,0.6787567358585559
2024-12-04 14:29:00-05:00,243.2986976744186,8.916261040692319e-05,0.5112391398117773
2024-12-04 14:30:00-05:00,243.3147087378641,6.580609263995285e-05,0.09707971211761106
2024-12-04 14:31:00-05:00,243.33701754385967,9.168283931426657e-05,0.7766835983997318
2024-12-04 14:32:00-05:00,243.3717307692308,0.00014264475643877006,0.27070905410731866
2024-12-04 14:33:00-05:00,243.35054794520548,-8.704275503745862e-05,-0.13823105363422306
2024-12-04 14:34:00-05:00,243.43730125523012,0.00035643170258126133,1.0818439624245697
2024-12-04 14:35:00-05:00,243.52265193370164,0.00035054496283137837,-0.6150316451402255
2024-12-04 14:36:00-05:00,243.5518392857143,0.00011984759035321702,1.6509155673938176
2024-12-04 14:37:00-05:00,243.61925000000002,0.00027674349401518583,1.7893930212334548
2024-12-04 14:38:00-05:00,243.65547709923663,0.00014869270778294919,-0.6527976354402326
2024-12-04 14:39:00-05:00,243.6018045112782,-0.00022030491980817857,-0.8099699712564297
2024-12-04 14:40:00-05:00,243.65720630372493,0.00022740181897429323,1.3016530756718867
2024-12-04 14:41:00-05:00,243.6639185750636,2.754763131118665e-05,0.44917882797620057
2024-12-04 14:42:00-05:00,243.61274193548388,-0.00021005167665677504,-2.2087140205707554
2024-12-04 14:43:00-05:00,243.5373926380368,-0.00030934733545251447,0.31508428222195994
2024-12-04 14:44:00-05:00,243.56659784560145,0.00011991364542307537,-1.772873081717676
2024-12-04 14:45:00-05:00,243.48226114649685,-0.0003463172057189823,0.16123595212455846
2024-12-04 14:46:00-05:00,243.556574009729,0.00030516196428109765,0.051052960932550566
2024-12-04 14:47:00-05:00,243.47998039215685,-0.0003145292381496745,-1.2539634726841373
2024-12-04 14:48:00-05:00,243.50708092485547,0.00011129877928706122,0.07096261065172073
2024-12-04 14:49:00-05:00,243.44125954198475,-0.0002703423661269966,-0.3158478470595957
2024-12-04 14:50:00-05:00,243.42731292517007,-5.729109499785778e-05,0.17050947997892035
2024-12-04 14:51:00-05:00,243.46829310344825,0.0001683325044119499,1.239827728791658
2024-12-04 14:52:00-05:00,243.47091445427728,1.0766645151427667e-05,-1.2748110191373188
2024-12-04 14:53:00-05:00,243.42949612403103,-0.00017013060349224673,0.3810558605466891
2024-12-04 14:54:00-05:00,243.48093537414968,0.00021128834784533979,1.7673020276456732
2024-12-04 14:55:00-05:00,243.5269696969697,0.0001890495923282387,-0.7627529849635495
2024-12-04 14:56:00-05:00,243.51370535714287,-5.44691255148777e-05,0.14581974845872053
2024-12-04 14:57:00-05:00,243.49683844011145,-6.926715346544654e-05,-1.647760794029246
2024-12-04 14:58:00-05:00,243.47615234375,-8.495787965756563e-05,0.11525603344129795
2024-12-04 14:59:00-05:00,243.54243027888447,0.0002721782613992474,0.27953283308259586
2024-12-04 15:00:00-05:00,243.57931750741838,0.00015144973006009366,1.8282525045446922
2024-12-04 15:01:00-05:00,243.63734177215187,0.00023818670360586935,0.9243649003919457
2024-12-04 15:02:00-05:00,243.74952436194894,0.0004603431055416607,0.45902931077086323
2024-12-04 15:03:00-05:00,243.81015432098766,0.00024870784850339334,1.308304363426986
2024-12-04 15:04:00-05:00,243.90173387096777,0.0003755477497016102,1.5070704868204956
2024-12-04 15:05:00-05:00,243.96550096339115,0.00026141166380266867,-0.15763194697841837
2024-12-04 15:06:00-05:00,244.04015486725663,0.0003059550788231391,2.028563708565228
2024-12-04 15:07:00-05:00,244.02682987141444,-5.460314367589092e-05,-2.6400531717345137
2024-12-04 15:08:00-05:00,244.01985436893202,-2.8585390325019944e-05,1.5855931929080052
2024-12-04 15:09:00-05:00,244.03093525179858,4.540872837122123e-05,-0.9215086319771436
