ts_event_min_aapl,mid_price_aapl,log_return_1min_aapl,PCA_OFI_aapl
2024-12-04 04:38:00-05:00,243.3433152173913,-0.00021501315678573718,1.1331949727308537
2024-12-04 04:39:00-05:00,243.32531746031745,-7.39630864767804e-05,0.7777360959175097
2024-12-04 04:40:00-05:00,243.29565573770492,-0.00012190893645325218,0.4465206948064326
2024-12-04 04:41:00-05:00,243.23000000000005,-0.0002698963038394453,-0.16170266406744216
2024-12-04 04:42:00-05:00,243.23000000000002,0.0,0.4635415511017735
2024-12-04 04:43:00-05:00,243.23000000000002,0.0,-0.4612000309635234
2024-12-04 04:44:00-05:00,243.23708333333335,2.912153186240829e-05,-0.3226450955891207
2024-12-04 04:45:00-05:00,243.23000000000005,-2.912153186240829e-05,-0.15867409965565893
2024-12-04 04:46:00-05:00,243.2274226804124,-1.0596280239916211e-05,0.2762510906546795
2024-12-04 04:47:00-05:00,243.2891904761905,0.00025391854847178763,-0.21299967757139526
2024-12-04 04:48:00-05:00,243.32415094339623,0.000143688897487948,0.06319622993484124
2024-12-04 04:49:00-05:00,243.32507692307692,3.80553231238423e-06,0.49053636845500487
2024-12-04 04:50:00-05:00,243.30668918918917,-7.557144920244951e-05,0.5471163375155026
2024-12-04 04:51:00-05:00,243.31262931034482,2.4413832045766526e-05,-0.031270976858392585
2024-12-04 04:52:00-05:00,243.29937956204378,-5.445713653884354e-05,0.3170383317758988
2024-12-04 04:53:00-05:00,243.29904166666668,-1.388805891622269e-06,-0.27958626904228234
2024-12-04 04:54:00-05:00,243.25786585365853,-0.00016925384254129483,0.3481398739893471
2024-12-04 04:55:00-05:00,243.25505376344088,-1.1560187219927798e-05,0.49340931310084263
2024-12-04 04:56:00-05:00,243.26484251968503,4.023990106194475e-05,0.637872895658275
2024-12-04 04:57:00-05:00,243.27972602739723,6.118044955805146e-05,0.0059045538435522115
2024-12-04 04:58:00-05:00,243.28,1.1261622701042029e-06,0.49258384724043647
2024-12-04 04:59:00-05:00,243.25186274509804,-0.00011566459296030729,0.6843162935474423
2024-12-04 05:00:00-05:00,243.25185185185185,-4.478175963384956e-08,-0.3753584074931712
2024-12-04 05:01:00-05:00,243.25176229508196,-3.6816487014590393e-07,0.4201038562388916
